step,x,y,reward
9,0.929649,0.965155,0.000000
10,1.895550,0.529204,0.000000
11,2.355249,0.272054,0.000000
12,3.166456,0.055815,0.000000
13,2.503644,0.945384,0.000000
14,2.833210,0.989929,0.000000
15,2.145139,0.989929,0.000000
16,2.439258,0.383397,0.000000
17,3.356315,0.034488,0.000000
18,3.499749,0.270817,0.000000
19,2.646832,0.852216,0.000000
20,2.816852,0.963194,0.000000
21,3.492254,0.073154,0.000000
22,4.451670,0.377904,0.000000
23,4.978860,0.662778,0.000000
24,5.254795,0.234577,0.000000
25,5.069074,0.050185,0.000000
26,4.684555,0.122038,0.000000
27,5.563438,0.032380,0.000000
28,5.129259,0.559317,0.000000
29,4.967293,0.940631,0.000000
30,4.451420,0.739799,0.000000
31,4.530891,0.842951,0.000000
32,3.841594,0.470597,0.000000
33,4.789513,0.042881,0.000000
34,4.363491,0.042881,0.000000
35,4.492178,0.042881,0.000000
36,4.541187,0.003925,0.000000
37,3.576965,0.195831,0.000000
38,3.950426,0.415569,0.000000
39,4.641278,0.040752,0.000000
40,4.709450,0.957792,0.000000
41,3.913412,0.996745,0.000000
42,4.034171,0.769232,0.000000
43,4.797441,0.952585,0.000000
44,5.068250,0.997037,0.000000
45,5.983426,0.490398,0.000000
46,6.754460,1.130735,0.000000
47,6.248060,1.776432,0.000000
48,6.292050,1.212093,0.000000
49,6.025029,1.560954,0.000000
50,6.190998,0.880328,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.905898,0.000000
2,0.000000,0.272510,0.000000
3,0.000000,0.305227,0.000000
4,0.850903,0.285459,0.000000
5,0.574667,0.017206,0.000000
6,0.129239,0.017206,0.000000
7,0.177863,0.392743,0.000000
8,0.025457,0.471118,0.000000
9,0.130884,0.038585,0.000000
10,0.009294,0.545109,0.000000
11,0.120185,0.020988,0.000000
12,0.021926,0.020988,0.000000
13,0.021926,0.494990,0.000000
14,0.021926,0.884282,0.000000
15,0.786137,0.574894,0.000000
16,1.229298,0.330769,0.000000
17,0.559635,0.945168,0.000000
18,0.318439,0.987413,0.000000
19,1.188728,0.987413,0.000000
20,2.093693,0.688363,0.000000
21,2.906092,0.955452,0.000000
22,1.923792,0.112287,0.000000
23,2.321589,0.426214,0.000000
24,3.150265,0.640592,0.000000
25,3.089755,0.935114,0.000000
26,2.798208,0.935114,0.000000
27,2.287274,0.964230,0.000000
28,1.959057,0.242182,0.000000
29,1.813250,0.014089,0.000000
30,1.998747,0.001170,0.000000
31,2.414934,0.001170,0.000000
32,2.210940,0.001170,0.000000
33,3.029865,0.001170,0.000000
34,3.890311,0.001170,0.000000
35,4.228460,0.000535,0.000000
36,4.946269,0.000535,0.000000
37,4.192570,0.486357,0.000000
38,3.939027,0.910222,0.000000
39,4.374245,0.054983,0.000000
40,5.054659,0.054983,0.000000
41,5.481657,0.010673,0.000000
42,4.773463,0.010673,0.000000
43,4.946136,0.010673,0.000000
44,5.677114,0.564383,0.000000
45,5.815905,0.660586,0.000000
46,6.116356,1.278301,0.000000
47,5.954031,2.177303,0.000000
48,5.009270,2.288526,0.000000
49,4.838938,2.037081,0.000000
50,4.429873,2.851639,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.977709,0.000000
2,0.840675,0.936255,0.000000
3,0.803919,0.936255,0.000000
4,0.989442,0.479893,0.000000
5,0.630129,0.377163,0.000000
6,0.396605,0.444509,0.000000
7,0.003250,0.076424,0.000000
8,0.208259,0.948246,0.000000
9,0.570688,0.948246,0.000000
10,1.109463,0.149297,0.000000
11,1.813768,0.778529,0.000000
12,1.761291,0.004191,0.000000
13,2.367385,0.958728,0.000000
14,2.863063,0.958728,0.000000
15,2.362929,0.958728,0.000000
16,1.448289,0.958728,0.000000
17,1.683124,0.982646,0.000000
18,0.957932,0.994649,0.000000
19,0.894989,0.107743,0.000000
20,0.868610,0.177280,0.000000
21,0.954850,0.081197,0.000000
22,0.404734,0.790189,0.000000
23,1.152982,0.018963,0.000000
24,0.677428,0.018963,0.000000
25,1.401984,0.018963,0.000000
26,1.935265,0.459082,0.000000
27,1.791068,0.662115,0.000000
28,2.446198,0.239565,0.000000
29,2.581075,0.006344,0.000000
30,2.159631,0.077265,0.000000
31,1.563906,0.488813,0.000000
32,0.576264,0.011351,0.000000
33,1.336526,0.122690,0.000000
34,0.510624,0.978934,0.000000
35,0.082193,0.978934,0.000000
36,0.018151,0.978934,0.000000
37,0.018151,0.211359,0.000000
38,0.517656,0.039296,0.000000
39,0.545122,0.092742,0.000000
40,0.378791,0.040441,0.000000
41,0.057676,0.008447,0.000000
42,0.980935,0.008447,0.000000
43,0.190141,0.216685,0.000000
44,0.942627,0.014682,0.000000
45,0.216729,0.014682,0.000000
46,0.009676,0.672409,0.000000
47,0.009676,0.578393,0.000000
48,0.262612,0.030436,0.000000
49,0.312070,0.030436,0.000000
50,0.036900,0.030436,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000
3,0.000000,0.353637,0.000000
4,0.223385,0.982337,0.000000
5,0.505172,0.982337,0.000000
6,1.118581,0.982337,0.000000
7,1.400951,0.928478,0.000000
8,2.044053,0.748420,0.000000
9,2.874941,0.993691,0.000000
10,3.665478,0.993691,0.000000
11,4.059299,0.993691,0.000000
12,3.394530,0.569754,0.000000
13,3.990940,0.035334,0.000000
14,3.465467,0.035334,0.000000
15,3.624197,0.000126,0.000000
16,4.216635,0.000126,0.000000
17,4.608759,0.000126,0.000000
18,4.711378,0.000126,0.000000
19,5.250203,0.486455,0.000000
20,5.434930,0.002858,0.000000
21,5.490568,0.091784,0.000000
22,5.548343,0.305856,0.000000
23,5.252217,0.011654,0.000000
24,5.533531,0.245236,0.000000
25,4.755631,0.108875,0.000000
26,5.246346,0.037439,0.000000
27,4.378096,0.037439,0.000000
28,5.256463,0.083781,0.000000
29,5.523887,0.958297,0.000000
30,4.990481,0.999960,0.000000
31,5.967671,0.682063,0.000000
32,5.119868,0.947706,0.000000
33,5.730557,0.247732,0.000000
34,6.146439,0.027364,0.000000
35,6.654149,0.005496,0.000000
36,6.386366,0.005496,0.000000
37,7.126975,0.864689,0.000000
38,6.969728,1.027728,0.000000
39,6.387350,1.107644,0.000000
40,6.183023,1.049422,0.000000
41,6.380146,1.833371,0.000000
42,6.809406,2.714837,0.000000
43,6.962002,1.769107,0.000000
44,7.152389,2.358199,0.000000
45,7.463399,2.467998,0.000000
46,7.926429,2.509052,0.000000
47,7.709320,2.004778,0.000000
48,8.007824,2.004778,0.000000
49,8.369095,2.123964,0.000000
50,8.687928,2.038669,0.000000
51,0.000000,0.000000,0.000000
1,0.518539,0.000000,0.000000
2,1.264251,0.952323,0.000000
3,0.558814,0.952323,0.000000
4,0.599070,0.550472,0.000000
5,0.278590,0.925021,0.000000
