step,x,y,reward
25,2.815459,0.553822,0.000000
26,2.884346,0.024769,0.000000
27,2.806019,0.634462,0.000000
28,2.577983,0.008463,0.000000
29,3.414225,0.008463,0.000000
30,3.987605,0.008463,0.000000
31,2.996250,0.072358,0.000000
32,3.830942,0.833726,0.000000
33,3.137669,0.278248,0.000000
34,2.462968,0.081515,0.000000
35,1.622261,0.005690,0.000000
36,0.853582,0.005690,0.000000
37,0.785066,0.005690,0.000000
38,0.284853,0.005690,0.000000
39,0.091956,0.221412,0.000000
40,0.041508,0.873701,0.000000
41,0.461554,0.974681,0.000000
42,0.033782,0.974681,0.000000
43,0.033782,0.974681,0.000000
44,0.033782,0.086258,0.000000
45,0.004635,0.031717,0.000000
46,0.657619,0.446053,0.000000
47,0.693536,0.252655,0.000000
48,0.032280,0.078759,0.000000
49,0.032280,0.026471,0.000000
50,0.032280,0.003273,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.029072,0.000000
2,0.743466,0.029072,0.000000
3,1.510513,0.029072,0.000000
4,0.852034,0.029072,0.000000
5,0.004983,0.029072,0.000000
6,0.004983,0.029072,0.000000
7,0.025049,0.029072,0.000000
8,0.025049,0.029072,0.000000
9,0.805758,0.915268,0.000000
10,0.746338,0.070517,0.000000
11,1.239322,0.527685,0.000000
12,1.427762,0.948218,0.000000
13,2.154362,0.288958,0.000000
14,2.392858,0.983501,0.000000
15,1.408805,0.610186,0.000000
16,1.885383,0.000673,0.000000
17,2.203287,0.000673,0.000000
18,1.480923,0.000673,0.000000
19,1.869657,0.000673,0.000000
20,2.247060,0.000673,0.000000
21,2.583491,0.607788,0.000000
22,2.995831,0.966359,0.000000
23,2.121667,0.249544,0.000000
24,2.880870,0.921510,0.000000
25,2.438414,0.978633,0.000000
26,1.735526,0.561819,0.000000
27,2.512413,0.048414,0.000000
28,2.035515,0.048414,0.000000
29,2.935937,0.137906,0.000000
30,2.541371,0.023565,0.000000
31,3.268441,0.917169,0.000000
32,2.615569,0.988042,0.000000
33,3.371012,0.488588,0.000000
34,2.651317,0.054016,0.000000
35,1.794938,0.152828,0.000000
36,1.290263,0.695730,0.000000
37,1.498414,0.501611,0.000000
38,0.747372,0.895737,0.000000
39,1.493186,0.870176,0.000000
40,0.493186,0.091512,0.000000
41,0.077352,0.005821,0.000000
42,0.018741,0.325980,0.000000
43,0.018741,0.028959,0.000000
44,0.800163,0.028959,0.000000
45,0.464306,0.028959,0.000000
46,0.911914,0.350456,0.000000
47,0.812768,0.029016,0.000000
48,0.988401,0.746769,0.000000
49,1.345600,0.081180,0.000000
50,0.785356,0.017289,0.000000
51,0.000000,0.000000,0.000000
1,0.000000,0.781049,0.000000
2,0.258060,0.978699,0.000000
3,0.231486,0.978699,0.000000
4,0.016368,0.388777,0.000000
5,0.252215,0.456667,0.000000
6,0.014851,0.648056,0.000000
7,0.014851,0.056866,0.000000
8,0.014851,0.056866,0.000000
9,0.133802,0.997884,0.000000
10,1.003862,0.997884,0.000000
11,0.880592,0.378221,0.000000
12,1.607980,0.357692,0.000000
13,1.123272,0.732396,0.000000
14,0.586229,0.759332,0.000000
15,0.008760,0.976850,0.000000
16,0.008760,0.976850,0.000000
17,0.008760,0.452333,0.000000
18,0.984264,0.232784,0.000000
19,1.122214,0.998343,0.000000
20,2.024468,0.998343,0.000000
